CueAnexo,Nombre,Regimen,Latitud,Longitud,Localidad,Departamento,Jurisdiccion
180058500,ESCUELA Nº 122 PEDRO CRISTALDO,Publico,-58.0328993,-27.57769517,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180058600,ESCUELA Nº 886,Publico,-58.05939872,-27.43928728,COSTA GRANDE,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180058700,ESCUELA Nº 761,Publico,-58.25935428,-27.56630384,HERLITZKA,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180058800,ESCUELA Nº 437,Publico,-58.07131964,-27.50554998,LOMAS DE GALARZA,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180058900,ESCUELA Nº 110 JOSE MARIA YAÑEZ CALDERON,Publico,-58.18318936,-27.46605557,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180059000,ESCUELA DE EDUCACION ESPECIAL Nº 24,Publico,-58.55486098,-27.50777437,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180059100,COLEGIO SECUNDARIO PARA ADOLESCENTES Y ADULTOS,Publico,-58.55483975,-27.508095,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Direccion de Nivel Secundario
180059300,ESCUELA Nº 191MALVINAS ARGENTINAS,Publico,-57.46462652,-27.46421006,TATARE,BERON DE ASTRADA,Consejo General de Educacion
180059400,ESCUELA Nº 694 PEDRO BERNARDO SANCHEZ,Publico,-57.51301417,-27.55400933,TORO PICHAI,BERON DE ASTRADA,Consejo General de Educacion
180059500,ESCUELA Nº 28 PROVINCIA DE SAN JUAN,Publico,-57.52526777,-27.56682672,TOROI,BERON DE ASTRADA,Consejo General de Educacion
180059600,ESCUELA Nº 687 REPUBLICA ORIENTAL DEL URUGUAY,Publico,-56.04323237,-28.54233205,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180059700,ESCUELA Nº 893 ANDRES DANIEL RODRIGUEZ,Publico,-56.05592323,-28.52019613,TACUARAL,SANTO TOME,Consejo General de Educacion
180059900,ESCUELA Nº 481 FUNDACION FORD,Publico,-56.08105713,-28.5710864,SAN LORENCITO,SANTO TOME,Consejo General de Educacion
180060000,ESCUELA Nº 811 PABLO ARGILAGA,Publico,-56.03513554,-28.56378603,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180060200,ESCUELA Nº 898 PRESIDENTE PEDRO EUGENIO ARAMBURU,Publico,-55.98504101,-27.94189515,SAN ALONSO,SANTO TOME,Consejo General de Educacion
180060400,ESCUELA Nº 152,Publico,-55.83235165,-28.05759693,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180060600,ESCUELA Nº 851 VICTOR ELIAS NAVAJAS CENTENO,Publico,-55.98898452,-28.07963077,VERGARA,SANTO TOME,Consejo General de Educacion
180060800,ESCUELA Nº 559 CORONEL DESIDERIO SOSA,Publico,-56.11577559,-28.21431611,CORONEL DESIDERIO SOSA,SANTO TOME,Consejo General de Educacion
180061000,ESCUELA Nº 469 JUAN LARREA,Publico,-58.63255685,-28.25231517,SALADAS             ,SALADAS,Consejo General de Educacion
180061100,ESCUELA Nº 344 PREFECTURA NAVAL ARGENTINA,Publico,-59.04392205,-28.51885108,BELLA VISTA         ,BELLA VISTA,Consejo General de Educacion
180061200,ESCUELA Nº 451 GRAL JOSE MARIA PAZ,Publico,-59.05094178,-28.52420633,BELLA VISTA         ,BELLA VISTA,Consejo General de Educacion
180061300,ESCUELA Nº 221,Publico,-58.2526846,-27.81184053,RINCON DE VENCES,GENERAL PAZ,Consejo General de Educacion
180061500,ESCUELA Nº 804 JOSEFINA BLANCO DE ROMERO QUESADA,Publico,-57.52574194,-27.66382539,TACUARA CARENDY,GENERAL PAZ,Consejo General de Educacion
180061600,ESCUELA Nº 739,Publico,-57.83241748,-27.68941334,VILLANUEVA,GENERAL PAZ,Consejo General de Educacion
180061900,ESCUELA Nº 58,Publico,-57.55911066,-27.71029055,VILLA SAN RAMON,GENERAL PAZ,Consejo General de Educacion
180062000,ESCUELA Nº 489 IRENE NIELLA DE GORDIOLA,Publico,-57.60522756,-27.73507544,COLONIA SAN MARTIN,GENERAL PAZ,Consejo General de Educacion
180062100,ESCUELA Nº 59  ,Publico,-57.47371705,-27.60466705,ANGOSTURA,GENERAL PAZ,Consejo General de Educacion
180062200,ESCUELA Nº 493 JOSE RONDEAU,Publico,-57.44203094,-27.56494688,ITA IBATE           ,GENERAL PAZ,Consejo General de Educacion
180062300,JARDÍN DE INFANTES EL CONEJITO AZUL IPP 2,Privado Subvencionado,-58.84879058,-27.47778806,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180062400,ESCUELA Nº 9 GUSTAVO S. GOMEZ,Publico,-58.8469892,-27.4766413,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180062800,ESCUELA Nº 280 DR. PEDRO ARMANDO MONTAÑA,Publico,-58.79124382,-27.53030891,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180062900,ESCUELA Nº 463 PROVINCIA DE LA PAMPA,Publico,-59.25614354,-29.12482891,GOYA                ,GOYA,Consejo General de Educacion
180063000,ESCUELA Nº 67 ISABEL KING,Publico,-59.26238421,-29.140007,GOYA                ,GOYA,Consejo General de Educacion
180063100,ESCUELA Nº 18 CORONEL DANIEL LEANDRO ARTAZA,Publico,-59.03841966,-28.50592474,BELLA VISTA         ,BELLA VISTA,Consejo General de Educacion
180063300,ESCUELA PIA UNION STA.TERESITA DEL NIÑO JESUS IP.12/IS.62/IPP.70,Privado Subvencionado,-58.81552188,-27.48439635,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180063400,INSTITUTO SUPERIOR DE EDUCACION FISICA PROF. ANTONIO ALEJANDRO ALVAREZ,Publico,-58.82911224,-27.49090715,CORRIENTES          ,CAPITAL,Direccion de Nivel Superior
180063500,INST.PRIV.DE EDUC.ESPECIAL CORRIENTES E INST.SUP.ARGENTINO,Privado Subvencionado,-58.84489322,-27.48035848,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180063700,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 46,Publico,-58.84673595,-27.47676257,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180063800,ESCUELA JARDIN Nº 7 PINOCHO,Publico,-58.83821211,-27.47951499,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180063900,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 28,Publico,-58.84370776,-27.49004755,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180064000,ESCUELA Nº 290 DR. JUAN RAMON VIDAL,Publico,-58.84368397,-27.48975773,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180064100,ESCUELA Nº 402 GENARO BERON DE ASTRADA,Publico,-58.84608078,-27.48372697,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180064200,ESCUELA JARDIN DE INFANTES Nº 18 TOPO GIGIO,Publico,-58.84411086,-27.48980171,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180064300,JARDÍN DE INFANTES LUNA DE PAPEL IPP.4,Privado Subvencionado,-58.8314413,-27.48924728,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180064400,C.A.R.I.D.I.JESUS NAZARENO ESC.ESP.ANGELA LLANO DE IGLESIA,Privado Subvencionado,-58.85187783,-27.48262752,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180064500,ESCUELA Nº 817,Publico,-58.73669923,-28.11344743,ARROYO CEIBAL,SALADAS,Consejo General de Educacion
180064600,ESCUELA Nº 532,Publico,-58.61772056,-28.33349247,PAGO DE LOS DESEOS  ,SALADAS,Consejo General de Educacion
180064800,ESCUELA Nº 183,Publico,-58.80226186,-28.13814959,SANTILLAN,SALADAS,Consejo General de Educacion
180064900,ESCUELA Nº 614,Publico,-58.38847097,-28.12556726,PAGO ALEGRE         ,SALADAS,Consejo General de Educacion
180065000,ESCUELA Nº 812 PABLO ARGILAGA,Publico,-58.56400825,-27.51533403,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180065100,J.I.N. Nº 4 (SEDE) - ESCUELA Nº 687 REP.ORIENTAL DEL URUGUAY,Publico,-56.04342787,-28.54268268,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065101,J.I.N. Nº 4 - ESCUELA Nº 142 DR.JOSE B.ZUBIAUR,Publico,-56.0482384,-28.55166186,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065102,J.I.N. Nº 4 - ESCUELA Nº 311 PROF.JOSE R.GUTIERREZ,Publico,-56.04720845,-28.55970064,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065103,J.I.N. Nº 4 - ESCUELA Nº 484 R.DE LOS E.U.DEL BRASIL,Publico,-56.05829409,-28.54860908,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065104,J.I.N. Nº 4 - ESCUELA Nº 554 J.FERNANDEZ DOS SANTOS,Publico,-56.03695753,-28.55137073,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065200,ESCUELA Nº 142 DR. JOSE BENJAMIN ZUBIAUR,Publico,-56.04819974,-28.55151707,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065300,ESCUELA TECNICA DE SANTO TOME,Publico,-56.05334748,-28.55715385,SANTO TOME          ,SANTO TOME,Direccion de Educación Tecnico Profesional
180065400,ESCUELA Nº 311PROFESOR JOSE RAUL GUTIERREZ,Publico,-56.04737899,-28.55965951,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065500,ESCUELA Nº 484 REPUBLICA DE LOS EE.UU DEL BRASIL,Publico,-56.05830001,-28.54862517,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180065600,ESCUELA Nº 86 LIBERTADOR GENERAL DON JOSE DE SAN MARTIN,Publico,-56.02199032,-28.05863813,PELON ARROYO,SANTO TOME,Consejo General de Educacion
180065700,INSTITUTO SUPERIOR AGROTECNICO VICTOR NAVAJAS CENTENO I-24,Privado No Subvencionado,-56.05887883,-28.10609117,GOBERNADOR AGR. VALENTIN VIRASORO,SANTO TOME,Direccion de Enseñanza Privada
180065800,ESCUELA VICTORIA IP-10,Privado Subvencionado,-56.05895974,-28.1061005,PELON ARROYO,SANTO TOME,Direccion de Enseñanza Privada
180065900,ESCUELA Nº 239,Publico,-55.85842112,-28.0377601,VILLA SAN RAMON,SANTO TOME,Consejo General de Educacion
180066000,ESCUELA NORMALMARIA LUISA R. DE FRECHOU,Publico,-58.62388224,-28.24983679,SALADAS             ,SALADAS,Direccion de Nivel Secundario
180066002,EXT.AULICA ESCUELA NORMALMARIA LUISA R. DE FRECHOU (ESC.Nº 420 RURAL),Publico,-58.57589011,-28.22285648,COLONIA OFICIAL SARGENTO JUAN B. CABRAL,SALADAS,Direccion de Nivel Secundario
180066100,ESCUELA Nº 468 PROSPERO Y CARMELO BOVINO,Publico,-58.65809427,-28.26363665,SALADAS             ,SALADAS,Consejo General de Educacion
180066200,COLEGIO NUESTRA SEÑORA DE ITATI IP-7,Privado Subvencionado,-59.04385861,-28.50693436,BELLA VISTA         ,BELLA VISTA,Direccion de Enseñanza Privada
180066300,COLEGIO SECUNDARIO GRAL. JOSE F. DE SAN MARTIN   ,Publico,-57.91836888,-27.73400821,LOMAS DE VALLEJOS   ,GENERAL PAZ,Direccion de Nivel Secundario
180066301,COLEGIO SECUNDARIO GRAL.JOSE FRANCISCO DE SAN MARTIN (ANEXO QUE FUNCIONA EN LA ESC.Nº492),Publico,-57.91289673,-27.84196938,GENERAL PAZ         ,GENERAL PAZ,Direccion de Nivel Secundario
180066302,COLEGIO SECUNDARIO GRAL.JOSE FRANCISCO DE SAN MARTIN (EXT. AULICA QUE FUNCIONA EN LA ESC.Nº 695),Publico,NULL,NULL,ESTAFETA LOS VENCES,GENERAL PAZ,Direccion de Nivel Secundario
180066400,ESCUELA Nº 189 SAN JOSE DE CALASANZ,Publico,-57.33194113,-27.44804271,ITA IBATE           ,GENERAL PAZ,Consejo General de Educacion
180066500,ESCUELA Nº 299 JUAN ALFREDO ASUAD,Publico,-58.8519553,-27.48301379,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180066600,COLEGIO SECUNDARIO DR. LUIS FEDERICO LELOIR,Publico,-58.82574774,-27.49100233,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180066700,ESCUELA DE EDUCACION ESPECIAL Nº 1 CAROLINA TOBAR GARCIA  ,Publico,-58.80822887,-27.50128038,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180066800,ESCUELA Nº 444 SALVADOR MARIA DIAZ,Publico,-58.81100566,-27.50508286,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180066900,ESCUELA Nº 511 PREFECTURA NAVAL ARGENTINA,Publico,-59.26113995,-29.13239959,GOYA                ,GOYA,Consejo General de Educacion
180067100,ESCUELA TECNICA ARQUITECTO FRANCISCO PINAROLI,Publico,-59.2620998,-29.1380007,GOYA                ,GOYA,Direccion de Educación Tecnico Profesional
180067200,ESCUELA NORMAL DE BELLA VISTA,Publico,-59.0406204,-28.51660554,BELLA VISTA         ,BELLA VISTA,Direccion de Nivel Secundario
180067300,ESCUELA Nº 16 PEDRO FERRE,Publico,-59.04206374,-28.50599012,BELLA VISTA         ,BELLA VISTA,Consejo General de Educacion
180067400,ESCUELA AGROTECNICA MANUEL BELGRANO     ,Publico,-59.02752539,-28.51323345,BELLA VISTA         ,BELLA VISTA,Direccion de Educación Tecnico Profesional
180067500,INSTITUTO SUPERIOR DE CURUZU CUATIA     ,Publico,-58.05007754,-29.78970567,CURUZU CUATIA       ,CURUZU CUATIA,Direccion de Nivel Superior
180067501,SUBSEDE SAUCE (INSTITUTO SUPERIOR DE CURUZU CUATIA) ,Publico,NULL,NULL,SAUCE               ,SAUCE,Direccion de Nivel Superior
180067600,INSTITUTO NUESTRA SEÑORA DEL PILAR I.8,Privado Subvencionado,-58.0568948,-29.79345654,CURUZU CUATIA       ,CURUZU CUATIA,Direccion de Enseñanza Privada
180067700,ESCUELA DE EDUCACION ESPECIAL Nº 26 PETRONA ELIDA IGNATOFF,Publico,-58.82390169,-27.46190269,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180067800,ESCUELA Nº 11 DR. LISANDRO SEGOVIA,Publico,-58.83794405,-27.47955662,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180067900,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 6,Publico,-58.82933798,-27.48164977,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180068000,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 34,Publico,-58.79912635,-27.48336622,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180068100,COLEGIO SECUNDARIO MANUEL RAMON GONZALEZ    ,Publico,-58.76601278,-28.13410566,SAN LORENZO         ,SALADAS,Direccion de Nivel Secundario
180068101,Extension Aulica de Nivel Secundario que funciona en la Escuela Nº 100,Publico,NULL,NULL,RINCON DE AMBROSIO,SALADAS,Direccion de Nivel Secundario
180068102,Extension Aulica para Adultos de Nivel Secundario,Publico,NULL,NULL,SAN LORENZO         ,SALADAS,Direccion de Nivel Secundario
180068200,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 15,Publico,-58.55363367,-27.51263351,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Consejo General de Educacion
180068300,ESCUELA Nº 27 PAGO LARGO,Publico,-57.52831097,-27.55110407,BERON DE ASTRADA    ,BERON DE ASTRADA,Consejo General de Educacion
180068400,COLEGIO SECUNDARIO GENARO BERON DE ASTRADA     ,Publico,-57.53122049,-27.55448709,BERON DE ASTRADA    ,BERON DE ASTRADA,Direccion de Nivel Secundario
180068401,EXT.AULICA DE ADULTOS (COLEGIO SECUNDARIO GENARO BERON DE ASTRADA),Publico,-59.03467307,-28.51380595,BERON DE ASTRADA    ,BERON DE ASTRADA,Direccion de Nivel Secundario
180068500,ESCUELA Nº 149,Publico,-57.65373701,-27.37260307,YAHAPE              ,BERON DE ASTRADA,Consejo General de Educacion
180068600,ESCUELA Nº 297 YAPEYU,Publico,-56.11142284,-28.56119827,LOS BRETES,SANTO TOME,Consejo General de Educacion
180068700,ESCUELA ESPECIAL Nº 16,Publico,-56.02461987,-28.05934416,GOBERNADOR VIRASORO ,SANTO TOME,Consejo General de Educacion
180068800,ESCUELA TECNICA NUEVO MILENIO,Publico,-56.0225766,-28.05025881,PELON ARROYO,SANTO TOME,Direccion de Educación Tecnico Profesional
180069200,ESCUELA ALBERGUE Nº 313 LAPACHITO,Publico,-55.80054096,-27.988011,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180069300,ESCUELA Nº 97 MANUEL FLORENCIO MANTILLA,Publico,-58.62441161,-28.25579314,SALADAS             ,SALADAS,Consejo General de Educacion
180069400,ESCUELA Nº 62,Publico,-58.02177306,-27.84850782,BUENA VISTA,GENERAL PAZ,Consejo General de Educacion
180069500,COLEGIO PRIVADO CATOLICO DEL SANTISIMO SACRAMENTO IS-1,Privado Subvencionado,-58.7925739,-27.52833143,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180069600,ESCUELA TECNICA MAGDALENA GUEMES DE TEJADA,Publico,-59.26052962,-29.13268486,GOYA                ,GOYA,Direccion de Educación Tecnico Profesional
180069602,EXTENSION AULICA DE ADULTOS (ESC. TECNICA MAGDALENA G. DE TEJADA),Publico,-59.26043887,-29.13242589,GOYA                ,GOYA,Direccion de Educación Tecnico Profesional
180069700,ESCUELA TECNICA VALENTIN VIRASORO,Publico,-59.25743453,-29.14235712,GOYA                ,GOYA,Direccion de Educación Tecnico Profesional
180069701,ANEXO QUE FUNCIONA EN LA ESC. Nº 65 ( ESCUELA TECNICA VALENTIN VIRASORO),Publico,-59.26326686,-29.15025409,GOYA                ,GOYA,Direccion de Educación Tecnico Profesional
180069702,ANEXO QUE FUNCIONA EN LA ESC. Nº 716 (ESCUELA TECNICA VALENTIN VIRASORO),Publico,-59.2324278,-29.2652133,COLONIA MERCEDES COSSIO,GOYA,Direccion de Educación Tecnico Profesional
180069703,EXT.AULICA DE ADULTOS (ESC.TECNICA VALENTIN VIRASORO),Publico,-59.26135594,-29.1413277,GOYA                ,GOYA,Direccion de Educación Tecnico Profesional
180069800,INSTITUTO PRIVADO SUPERIOR Presbitero Manuel Alberti I-23,Privado No Subvencionado,-59.25986676,-29.1442242,GOYA                ,GOYA,Direccion de Enseñanza Privada
180069900,INSTITUTO MODELO PARA EL TERCER MILENIO LS.7-IPP.27-IP45,Privado Subvencionado,-59.26238011,-29.14500303,GOYA                ,GOYA,Direccion de Enseñanza Privada
180070000,ESCUELA PRIMARIA PARA ADOLESCENTES Y ADULTOS Nº 42 JUANA MARIA R. DE JARA,Publico,-58.76593044,-28.13326003,SAN LORENZO         ,SALADAS,Consejo General de Educacion
180070100,ESCUELA PRIMARIA Nº 307 HILARION URSULO RIQUELME,Publico,-58.40799413,-28.05229786,SAN LORENCITO,SALADAS,Consejo General de Educacion
180070200,ESCUELA Nº 100 LUCIO V. MANSILLA,Publico,-58.84151042,-28.24281024,SALADAS             ,SALADAS,Consejo General de Educacion
180070300,ESCUELA Nº 101 SARGENTO JUAN B. CABRAL,Publico,-58.76653049,-28.13109668,SAN LORENZO         ,SALADAS,Consejo General de Educacion
180070400,ESCUELA PRIMARIA COMUN Nº 921,Publico,-58.42156281,-27.79172079,COSTA DE EMPEDRADO,EMPEDRADO,Consejo General de Educacion
180070500,ESCUELA Nº 704,Publico,-58.67465067,-28.02964955,REAL CUE,EMPEDRADO,Consejo General de Educacion
180070600,ESCUELA PRIMARIA Nº 747 INTENDENTE DR. ALFREDO MARIANO ECHEVERRIA,Publico,-58.47448961,-27.97338511,COSTA GRANDE,EMPEDRADO,Consejo General de Educacion
180070700,ESCUELA Nº 536 ANGELICA UGOLINI,Publico,-58.46968223,-27.83233126,EL POLLO,EMPEDRADO,Consejo General de Educacion
180070800,ESCUELA Nº 52 JUAN TORRE DE VERA Y ARAGON,Publico,-58.62417736,-28.00311474,MADREGON,EMPEDRADO,Consejo General de Educacion
180070900,ESCUELA Nº 618 RAQUEL CRISTINA BRUSCO DE BENITEZ,Publico,-58.67057747,-28.2529173,LOMAS,SALADAS,Consejo General de Educacion
180071000,ESCUELA Nº 617 SARGENTO JUAN B. CABRAL,Publico,-58.62289617,-28.24406041,LOMAS,SALADAS,Consejo General de Educacion
180071100,ESCUELA Nº 616,Publico,-58.69721273,-28.46165722,ARROYITO,SALADAS,Consejo General de Educacion
180071200,ESCUELA Nº 615,Publico,-58.64631398,-28.24048302,SAN FRANCISCO,SALADAS,Consejo General de Educacion
180071300,ESCUELA Nº 420 CAMPO DE LA GLORIA,Publico,-58.57588861,-28.22285661,COLONIA OFICIAL SARGENTO JUAN B. CABRAL,SALADAS,Consejo General de Educacion
180071400,ESCUELA Nº 98 CORONEL JOSE FELIX LEYES,Publico,-58.59977,-28.25832,LA MANSION,SALADAS,Consejo General de Educacion
180071500,CENTRO DE EDUCACION SECUNDARIA PARA ADULTOS Nº 7 PADRE J. DEMARCHI,Publico,-58.63270116,-28.2526471,SALADAS             ,SALADAS,Direccion de Nivel Secundario
180071600,ESCUELA PRIMARIA Nº 907,Publico,-58.67346462,-27.74898776,AHOMA SUR,EMPEDRADO,Consejo General de Educacion
180071700,ESCUELA Nº 838,Publico,-58.63205101,-27.69764679,ALBARDONES,EMPEDRADO,Consejo General de Educacion
180071800,ESCUELA PRIMARIA Nº 810 REGIDOR DON BERNARDO CASAFUS,Publico,-58.7093343,-27.66842061,ARROYO EL SOMBRERO,EMPEDRADO,Consejo General de Educacion
180071900,ESCUELA Nº 537  ADRIAN GODOY ,Publico,-58.60421839,-27.79220912,ARROYO SOLIS,EMPEDRADO,Consejo General de Educacion
180072000,ESCUELA Nº 535,Publico,-58.71275,-27.73185,PEHUAJO,EMPEDRADO,Consejo General de Educacion
180072200,ESCUELA Nº 442 JERONIMO REZZOAGLI,Publico,-58.6882,-27.70595,AHOMA SUR,EMPEDRADO,Consejo General de Educacion
180072300,ESCUELA PRIMARIA Nº 267,Publico,-58.74192487,-27.64596633,SANTA ROSA,EMPEDRADO,Consejo General de Educacion
180072400,ESCUELA Nº 50 GUARDIANES DEL PLANETA,Publico,-58.49956273,-27.77480604,PELON ARROYO,EMPEDRADO,Consejo General de Educacion
180072500,ESCUELA Nº 449 CAPITAN DE FRAGATA PEDRO GIACHINO,Publico,-58.70775735,-27.88419255,LOMAS DE EMPEDRADO,EMPEDRADO,Consejo General de Educacion
180072600,ESCUELA Nº 705,Publico,-58.64236483,-27.84720585,SAN JUANCITO,EMPEDRADO,Consejo General de Educacion
180072700,ESCUELA Nº 750 ANGELICA M. B. DE MORALES,Publico,-58.77213809,-27.93107816,OCANTO CUE,EMPEDRADO,Consejo General de Educacion
180072800,ESCUELA Nº 944,Publico,-58.03028001,-27.92403,MANANTIALES,MBURUCUYA,Consejo General de Educacion
180072900,ESCUELA Nº 796 OLEGARIO MAURIÑO,Publico,-57.93704971,-27.95704411,BLANCO CUE,MBURUCUYA,Consejo General de Educacion
180073000,ESCUELA Nº 523 TEODOMIRO ATILANO MAURIÑO,Publico,-58.12155116,-27.94448843,MANANTIALES,MBURUCUYA,Consejo General de Educacion
180073100,E.F.A. ÑANDE ROGA I-36,Privado No Subvencionado,-57.8564155,-28.09271127,SAN MIGUEL          ,SAN MIGUEL,Direccion de Enseñanza Privada
180073200,ESCUELA Nº 131 DR. MARIANO MORENO,Publico,-57.55790593,-28.03600444,SAN MIGUEL          ,SAN MIGUEL,Consejo General de Educacion
180073300,ESCUELA Nº 252,Publico,-57.4336431,-27.90231297,COLONIA SAN ANTONIO,SAN MIGUEL,Consejo General de Educacion
180073400,ESCUELA Nº 427 ELIAS ROBUSTIANO MENDEZ,Publico,-57.64984958,-28.10438924,SANTA BARBARA,SAN MIGUEL,Consejo General de Educacion
180073500,ESCUELA Nº 547 YATAITY-POI,Publico,-57.65164686,-28.04780327,YATAITY POY,SAN MIGUEL,Consejo General de Educacion
180073600,ESCUELA Nº 966 ITUZAINGO,Privado Subvencionado,-56.66759921,-27.56714382,ITUZAINGO           ,ITUZAINGO,Consejo General de Educacion
180073700,ESCUELA Nº 64 JOSE LUIS OLIVARI,Publico,-56.90499046,-27.63236545,VILLA OLIVARI       ,ITUZAINGO,Consejo General de Educacion
180073800,ESCUELA PRIMARIA Nº 74 GRAL. MATIAS DE IRIGOYEN,Publico,-56.7171358,-27.61679938,LA FLORIDA,ITUZAINGO,Consejo General de Educacion
180073900,ESCUELA Nº 672 CORREGIDOR JOSE RAMON IRA,Publico,-57.62440556,-28.05631721,SILVERO CUE,SAN MIGUEL,Consejo General de Educacion
